	competition	competition_rep	time	population	sample_rep	dilution	pop_size	density	Unnamed: 8
1848	4E-2	2	16	gfp-rfp	3	-2	0.0	0.0	
1849	4E-2	2	16	gfp-rfp	3	-3	0.0	0.0	
1850	4E-2	2	16	total	1	-2	1.1760896488224874e+16	174126000.0	
1851	4E-2	2	16	total	1	-3			
1852	4E-2	2	16	total	2	-2	1.119029787841058e+16	165678000.0	
1853	4E-2	2	16	total	2	-3			
1854	4E-2	2	16	total	3	-2	1.1106004901960742e+16	164430000.0	
1855	4E-2	2	16	total	3	-3	1.0552832244008674e+16	156240000.0	
1856	4E-3	2	16	gfp	1	-2	6536681363158278.0	89098000.0	
1857	4E-3	2	16	gfp	1	-3			
1858	4E-3	2	16	gfp	2	-2	6343144297949053.0	86460000.0	
1859	4E-3	2	16	gfp	2	-3			
1860	4E-3	2	16	gfp	3	-2	5912638043723225.0	80592000.0	
1861	4E-3	2	16	gfp	3	-3	0.0	0.0	
1862	4E-3	2	16	rfp	1	-2	146730147997896.2	2000000.0	
1863	4E-3	2	16	rfp	1	-3			
1864	4E-3	2	16	rfp	2	-2	141007672225978.25	1922000.0	
1865	4E-3	2	16	rfp	2	-3			
1866	4E-3	2	16	rfp	3	-2	126774847870182.31	1728000.0	
1867	4E-3	2	16	rfp	3	-3	0.0	0.0	
1868	4E-3	2	16	gfp-rfp	1	-2	0.0	0.0	
1869	4E-3	2	16	gfp-rfp	1	-3			
1870	4E-3	2	16	gfp-rfp	2	-2	293460295995.7924	4000.0	
1871	4E-3	2	16	gfp-rfp	2	-3			
1872	4E-3	2	16	gfp-rfp	3	-2	0.0	0.0	
1873	4E-3	2	16	gfp-rfp	3	-3	0.0	0.0	
1874	4E-3	2	16	total	1	-2	6683411511156174.0	91098000.0	
1875	4E-3	2	16	total	1	-3			
1876	4E-3	2	16	total	2	-2	6484738890767023.0	88390000.0	
1877	4E-3	2	16	total	2	-3			
1878	4E-3	2	16	total	3	-2	6039412891593407.0	82320000.0	
1879	4E-3	2	16	total	3	-3	0.0	0.0	
1880	8F-2	2	16	gfp	1	-2	1.1305044593088056e+16	77880000.0	
1881	8F-2	2	16	gfp	1	-3			
1882	8F-2	2	16	gfp	2	-2	9722802861389804.0	66980000.0	
1883	8F-2	2	16	gfp	2	-3			
1884	8F-2	2	16	gfp	3	-2	1.0951435340022282e+16	75444000.0	
1885	8F-2	2	16	gfp	3	-3	0.0	0.0	
1886	8F-2	2	16	rfp	1	-2	1050085934596802.8	7234000.0	
1887	8F-2	2	16	rfp	1	-3			
1888	8F-2	2	16	rfp	2	-2	869216833890745.8	5988000.0	
1889	8F-2	2	16	rfp	2	-3			
1890	8F-2	2	16	rfp	3	-2	1011183110367891.6	6966000.0	
1891	8F-2	2	16	rfp	3	-3	0.0	0.0	
1892	8F-2	2	16	gfp-rfp	1	-2	4064474173169.82	28000.0	
1893	8F-2	2	16	gfp-rfp	1	-3			
1894	8F-2	2	16	gfp-rfp	2	-2	4354793756967.664	30000.0	
1895	8F-2	2	16	gfp-rfp	2	-3			
1896	8F-2	2	16	gfp-rfp	3	-2	8128948346339.64	56000.0	
1897	8F-2	2	16	gfp-rfp	3	-3	0.0	0.0	
1898	8F-2	2	16	total	1	-2	1.2363259476031198e+16	85170000.0	
1899	8F-2	2	16	total	1	-3			
1900	8F-2	2	16	total	2	-2	1.0600729282794486e+16	73028000.0	
1901	8F-2	2	16	total	2	-3			
1902	8F-2	2	16	total	3	-2	1.1978876347082854e+16	82522000.0	
1903	8F-2	2	16	total	3	-3	0.0	0.0	
1904	8F-3	2	16	gfp	1	-2	7635345804988660.0	61202000.0	
1905	8F-3	2	16	gfp	1	-3			
1906	8F-3	2	16	gfp	2	-2	6944943470345883.0	55668000.0	
1907	8F-3	2	16	gfp	2	-3			
1908	8F-3	2	16	gfp	3	-2	7255836606943245.0	58160000.0	
1909	8F-3	2	16	gfp	3	-3	0.0	0.0	
1910	8F-3	2	16	rfp	1	-2	1403759860751812.0	11252000.0	
1911	8F-3	2	16	rfp	1	-3			
1912	8F-3	2	16	rfp	2	-2	1320422535211267.2	10584000.0	
1913	8F-3	2	16	rfp	2	-3			
1914	8F-3	2	16	rfp	3	-2	1363837788636581.0	10932000.0	
1915	8F-3	2	16	rfp	3	-3	0.0	0.0	
1916	8F-3	2	16	gfp-rfp	1	-2	5738797866564.465	46000.0	
1917	8F-3	2	16	gfp-rfp	1	-3			
1918	8F-3	2	16	gfp-rfp	2	-2	5738797866564.465	46000.0	
1919	8F-3	2	16	gfp-rfp	2	-3			
1920	8F-3	2	16	gfp-rfp	3	-2	2245616556481.747	18000.0	
1921	8F-3	2	16	gfp-rfp	3	-3	0.0	0.0	
1922	8F-3	2	16	total	1	-2	9050583261473600.0	72546000.0	
1923	8F-3	2	16	total	1	-3			
1924	8F-3	2	16	total	2	-2	8276843601290279.0	66344000.0	
1925	8F-3	2	16	total	2	-3			
1926	8F-3	2	16	total	3	-2	8624165628692789.0	69128000.0	
1927	8F-3	2	16	total	3	-3	0.0	0.0	
1928	WTctrl	2	16	gfp	1	-2	104684000.0	104684000.0	
1929	WTctrl	2	16	gfp	1	-3	106940000.0	106940000.0	
1930	WTctrl	2	16	gfp	2	-2	92456000.0	92456000.0	
1931	WTctrl	2	16	gfp	2	-3	90780000.0	90780000.0	
1932	WTctrl	2	16	gfp	3	-2	106004000.0	106004000.0	
1933	WTctrl	2	16	gfp	3	-3	101860000.0	101860000.0	
1934	WTctrl	2	16	gfp	4	-2	95012000.0	95012000.0	
1935	WTctrl	2	16	gfp	4	-3	90840000.0	90840000.0	
1936	WTctrl	2	16	gfp	5	-2	106430000.0	106430000.0	
1937	WTctrl	2	16	gfp	5	-3	96980000.0	96980000.0	
1938	WTctrl	2	16	gfp	6	-2	105470000.0	105470000.0	
1939	WTctrl	2	16	gfp	6	-3	97140000.0	97140000.0	
1940	WTctrl	2	16	gfp	7	-2	112836000.0	112836000.0	
1941	WTctrl	2	16	gfp	7	-3	100860000.0	100860000.0	
1942	WTctrl	2	16	gfp	8	-2	126304000.0	126304000.0	
1943	WTctrl	2	16	gfp	8	-3	118040000.0	118040000.0	
1944	WTctrl	2	16	total	1	-2	104684000.0	104684000.0	
1945	WTctrl	2	16	total	1	-3	106940000.0	106940000.0	
1946	WTctrl	2	16	total	2	-2	92456000.0	92456000.0	
1947	WTctrl	2	16	total	2	-3	90780000.0	90780000.0	
1948	WTctrl	2	16	total	3	-2	106004000.0	106004000.0	
1949	WTctrl	2	16	total	3	-3	101860000.0	101860000.0	
1950	WTctrl	2	16	total	4	-2	95012000.0	95012000.0	
1951	WTctrl	2	16	total	4	-3	90840000.0	90840000.0	
1952	WTctrl	2	16	total	5	-2	106430000.0	106430000.0	
1953	WTctrl	2	16	total	5	-3	96980000.0	96980000.0	
1954	WTctrl	2	16	total	6	-2	105470000.0	105470000.0	
1955	WTctrl	2	16	total	6	-3	97140000.0	97140000.0	
1956	WTctrl	2	16	total	7	-2	112836000.0	112836000.0	
1957	WTctrl	2	16	total	7	-3	100860000.0	100860000.0	
1958	WTctrl	2	16	total	8	-2	126304000.0	126304000.0	
1959	WTctrl	2	16	total	8	-3	118040000.0	118040000.0	
1960	2A-1	2	20	gfp	1	-2	3.635702977409996e+18	209880000.0	
1961	2A-1	2	20	gfp	1	-3			
1962	2A-1	2	20	gfp	2	-2	3.8315888610985426e+18	221188000.0	
1963	2A-1	2	20	gfp	2	-3			
1964	2A-1	2	20	gfp	3	-2	3.839591980860137e+18	221650000.0	
1965	2A-1	2	20	gfp	3	-3	3.656490301466085e+18	211080000.0	
1966	2A-1	2	20	rfp	1	-2	1.828938061534912e+17	10558000.0	
1967	2A-1	2	20	rfp	1	-3			
1968	2A-1	2	20	rfp	2	-2	1.9404967006359242e+17	11202000.0	
1969	2A-1	2	20	rfp	2	-3			
1970	2A-1	2	20	rfp	3	-2	1.852150573397545e+17	10692000.0	
1971	2A-1	2	20	rfp	3	-3	1.9644021233004266e+17	11340000.0	
1972	2A-1	2	20	gfp-rfp	1	-2	1559049304206687.8	90000.0	
1973	2A-1	2	20	gfp-rfp	1	-3			
1974	2A-1	2	20	gfp-rfp	2	-2	1801568084861061.5	104000.0	
1975	2A-1	2	20	gfp-rfp	2	-3			
1976	2A-1	2	20	gfp-rfp	3	-2	2148023485795881.0	124000.0	
1977	2A-1	2	20	gfp-rfp	3	-3	0.0	0.0	
1978	2A-1	2	20	total	1	-2	3.8217148821719004e+18	220618000.0	
1979	2A-1	2	20	total	1	-3			
1980	2A-1	2	20	total	2	-2	4.0292416673318574e+18	232598000.0	
1981	2A-1	2	20	total	2	-3			
1982	2A-1	2	20	total	3	-2	4.029103085171483e+18	232590000.0	
1983	2A-1	2	20	total	3	-3	3.852930513796128e+18	222420000.0	
1984	2A-2	2	20	gfp	1	-2	2.3397500042714025e+18	134620000.0	
1985	2A-2	2	20	gfp	1	-3			
1986	2A-2	2	20	gfp	2	-2	2.2344942768470403e+18	128564000.0	
1987	2A-2	2	20	gfp	2	-3			
1988	2A-2	2	20	gfp	3	-2	2.2350852105875336e+18	128598000.0	
1989	2A-2	2	20	gfp	3	-3	1.9320057233309245e+18	111160000.0	
1990	2A-2	2	20	rfp	1	-2	3.578625210811779e+17	20590000.0	
1991	2A-2	2	20	rfp	1	-3			
1992	2A-2	2	20	rfp	2	-2	3.2369264655735104e+17	18624000.0	
1993	2A-2	2	20	rfp	2	-3			
1994	2A-2	2	20	rfp	3	-2	3.1722713622018746e+17	18252000.0	
1995	2A-2	2	20	rfp	3	-3	3.0033338340372774e+17	17280000.0	
1996	2A-2	2	20	gfp-rfp	1	-2	2016126879330579.8	116000.0	
1997	2A-2	2	20	gfp-rfp	1	-3			
1998	2A-2	2	20	gfp-rfp	2	-2	2398495770238103.5	138000.0	
1999	2A-2	2	20	gfp-rfp	2	-3			
2000	2A-2	2	20	gfp-rfp	3	-2	2815625469409947.5	162000.0	
2001	2A-2	2	20	gfp-rfp	3	-3	347608082643203.44	20000.0	
2002	2A-2	2	20	total	1	-2	2.7016447791112417e+18	155442000.0	
2003	2A-2	2	20	total	1	-3			
2004	2A-2	2	20	total	2	-2	2.562983914944868e+18	147464000.0	
2005	2A-2	2	20	total	2	-3			
2006	2A-2	2	20	total	3	-2	2.557943597746541e+18	147174000.0	
2007	2A-2	2	20	total	3	-3	2.2330343228999388e+18	128480000.0	
2008	2A-3	2	20	gfp	1	-2	1.7931983970738035e+18	165790000.0	
2009	2A-3	2	20	gfp	1	-3			
2010	2A-3	2	20	gfp	2	-2	1.8074539944400095e+18	167108000.0	
2011	2A-3	2	20	gfp	2	-3			
2012	2A-3	2	20	gfp	3	-2	1.7307247017876086e+18	160014000.0	
2013	2A-3	2	20	gfp	3	-3	1.6219798035176282e+18	149960000.0	
2014	2A-3	2	20	rfp	1	-2	5.929376689039502e+17	54820000.0	
2015	2A-3	2	20	rfp	1	-3			
2016	2A-3	2	20	rfp	2	-2	5.845876528442303e+17	54048000.0	
2017	2A-3	2	20	rfp	2	-3			
2018	2A-3	2	20	rfp	3	-2	5.479643958776346e+17	50662000.0	
2019	2A-3	2	20	rfp	3	-3	5.604894199672146e+17	51820000.0	
2020	2A-3	2	20	gfp-rfp	1	-2	3785629042619164.5	350000.0	
2021	2A-3	2	20	gfp-rfp	1	-3			
2022	2A-3	2	20	gfp-rfp	2	-2	3634203880914398.0	336000.0	
2023	2A-3	2	20	gfp-rfp	2	-3			
2024	2A-3	2	20	gfp-rfp	3	-2	4153375863902169.0	384000.0	
2025	2A-3	2	20	gfp-rfp	3	-3	648964978734713.9	60000.0	
2026	2A-3	2	20	total	1	-2	2.393707324062992e+18	221310000.0	
2027	2A-3	2	20	total	1	-3			
2028	2A-3	2	20	total	2	-2	2.3993100550460687e+18	221828000.0	
2029	2A-3	2	20	total	2	-3			
2030	2A-3	2	20	total	3	-2	2.2869958493930476e+18	211444000.0	
2031	2A-3	2	20	total	3	-3	2.1837671534423122e+18	201900000.0	
2032	2B-1	2	20	gfp	1	-2	4.901925903436795e+18	190464000.0	
2033	2B-1	2	20	gfp	1	-3			
2034	2B-1	2	20	gfp	2	-2	4.541611289398892e+18	176464000.0	
2035	2B-1	2	20	gfp	2	-3			
2036	2B-1	2	20	gfp	3	-2	5.013263119174508e+18	194790000.0	
2037	2B-1	2	20	gfp	3	-3	4.695414156076786e+18	182440000.0	
2038	2B-1	2	20	rfp	1	-2	5867980857188704.0	228000.0	
2039	2B-1	2	20	rfp	1	-3			
2040	2B-1	2	20	rfp	2	-2	6897451183011283.0	268000.0	
2041	2B-1	2	20	rfp	2	-3			
2042	2B-1	2	20	rfp	3	-2	6382716020099994.0	248000.0	
2043	2B-1	2	20	rfp	3	-3	1.5442054887338694e+16	600000.0	
2044	2B-1	2	20	gfp-rfp	1	-2	51473516291128.984	2000.0	
2045	2B-1	2	20	gfp-rfp	1	-3			
2046	2B-1	2	20	gfp-rfp	2	-2	102947032582257.97	4000.0	
2047	2B-1	2	20	gfp-rfp	2	-3			
2048	2B-1	2	20	gfp-rfp	3	-2	0.0	0.0	
2049	2B-1	2	20	gfp-rfp	3	-3	0.0	0.0	
2050	2B-1	2	20	total	1	-2	4.907896831326565e+18	190696000.0	
2051	2B-1	2	20	total	1	-3			
2052	2B-1	2	20	total	2	-2	4.5487146346470676e+18	176740000.0	
2053	2B-1	2	20	total	2	-3			
2054	2B-1	2	20	total	3	-2	5.019645835194608e+18	195038000.0	
2055	2B-1	2	20	total	3	-3	4.710856210964125e+18	183040000.0	
2056	2B-2	2	20	gfp	1	-2	3.1136579675077786e+18	221376000.0	
2057	2B-2	2	20	gfp	1	-3			
2058	2B-2	2	20	gfp	2	-2	2.991404809741907e+18	212684000.0	
2059	2B-2	2	20	gfp	2	-3			
2060	2B-2	2	20	gfp	3	-2	3.074360300365827e+18	218582000.0	
2061	2B-2	2	20	gfp	3	-3	3.039169619195761e+18	216080000.0	
2062	2B-2	2	20	rfp	1	-2	1.1280146402235286e+16	802000.0	
2063	2B-2	2	20	rfp	1	-3			
2064	2B-2	2	20	rfp	2	-2	9282913498098864.0	660000.0	
2065	2B-2	2	20	rfp	2	-3			
2066	2B-2	2	20	rfp	3	-2	9676734070745482.0	688000.0	
2067	2B-2	2	20	rfp	3	-3	8157711861965668.0	580000.0	
2068	2B-2	2	20	gfp-rfp	1	-2	112520163613319.56	8000.0	
2069	2B-2	2	20	gfp-rfp	1	-3			
2070	2B-2	2	20	gfp-rfp	2	-2	56260081806659.78	4000.0	
2071	2B-2	2	20	gfp-rfp	2	-3			
2072	2B-2	2	20	gfp-rfp	3	-2	140650204516649.45	10000.0	
2073	2B-2	2	20	gfp-rfp	3	-3	0.0	0.0	
2074	2B-2	2	20	total	1	-2	3.125163154237241e+18	222194000.0	
2075	2B-2	2	20	total	1	-3			
2076	2B-2	2	20	total	2	-2	3.000800243403619e+18	213352000.0	
2077	2B-2	2	20	total	2	-3			
2078	2B-2	2	20	total	3	-2	3.084318334845606e+18	219290000.0	
2079	2B-2	2	20	total	3	-3	3.047327331057727e+18	216660000.0	
2080	2B-3	2	20	gfp	1	-2	1.7910948145147953e+18	264900000.0	
2081	2B-3	2	20	gfp	1	-3			
2082	2B-3	2	20	gfp	2	-2	1.6171780881314447e+18	239178000.0	
2083	2B-3	2	20	gfp	2	-3			
2084	2B-3	2	20	gfp	3	-2	1.724927755795121e+18	255114000.0	
2085	2B-3	2	20	gfp	3	-3	1.69494770895647e+18	250680000.0	
2086	2B-3	2	20	rfp	1	-2	1.3008933269635584e+16	1924000.0	
2087	2B-3	2	20	rfp	1	-3			
2088	2B-3	2	20	rfp	2	-2	1.1900063697795544e+16	1760000.0	
2089	2B-3	2	20	rfp	2	-3			
2090	2B-3	2	20	rfp	3	-2	1.2359838886119464e+16	1828000.0	
2091	2B-3	2	20	rfp	3	-3	1.501030761881029e+16	2220000.0	
2092	2B-3	2	20	gfp-rfp	1	-2	121705196909272.62	18000.0	
2093	2B-3	2	20	gfp-rfp	1	-3			
2094	2B-3	2	20	gfp-rfp	2	-2	121705196909272.62	18000.0	
2095	2B-3	2	20	gfp-rfp	2	-3			
2096	2B-3	2	20	gfp-rfp	3	-2	108182397252686.77	16000.0	
2097	2B-3	2	20	gfp-rfp	3	-3	135227996565858.47	20000.0	
2098	2B-3	2	20	total	1	-2	1.8043471581782495e+18	266860000.0	
2099	2B-3	2	20	total	1	-3			
2100	2B-3	2	20	total	2	-2	1.629321562223059e+18	240974000.0	
2101	2B-3	2	20	total	2	-3			
2102	2B-3	2	20	total	3	-2	1.7375039594757458e+18	256974000.0	
2103	2B-3	2	20	total	3	-3	1.7102284725684122e+18	252940000.0	
2104	2C-1	2	20	gfp	1	-2	8.502847452044004e+18	192518000.0	
2105	2C-1	2	20	gfp	1	-3			
2106	2C-1	2	20	gfp	2	-2	8.694000091134617e+18	196846000.0	
2107	2C-1	2	20	gfp	2	-3			
2108	2C-1	2	20	gfp	3	-2	8.911122635905747e+18	201762000.0	
2109	2C-1	2	20	gfp	3	-3	9.042650491546191e+18	204740000.0	
2110	2C-1	2	20	rfp	1	-2	1059996150225205.5	24000.0	
2111	2C-1	2	20	rfp	1	-3			
2112	2C-1	2	20	rfp	2	-2	706664100150137.0	16000.0	
2113	2C-1	2	20	rfp	2	-3			
2114	2C-1	2	20	rfp	3	-2	1148329162743972.8	26000.0	
2115	2C-1	2	20	rfp	3	-3	7949971126689041.0	180000.0	
2116	2C-1	2	20	gfp-rfp	1	-2	0.0	0.0	
2117	2C-1	2	20	gfp-rfp	1	-3			
2118	2C-1	2	20	gfp-rfp	2	-2	0.0	0.0	
2119	2C-1	2	20	gfp-rfp	2	-3			
2120	2C-1	2	20	gfp-rfp	3	-2	0.0	0.0	
2121	2C-1	2	20	gfp-rfp	3	-3	0.0	0.0	
2122	2C-1	2	20	total	1	-2	8.503907448194229e+18	192542000.0	
2123	2C-1	2	20	total	1	-3			
2124	2C-1	2	20	total	2	-2	8.694706755234767e+18	196862000.0	
2125	2C-1	2	20	total	2	-3			
2126	2C-1	2	20	total	3	-2	8.912270965068491e+18	201788000.0	
2127	2C-1	2	20	total	3	-3	9.05060046267288e+18	204920000.0	
2128	2C-2	2	20	gfp	1	-2	7.754418078438868e+18	275340000.0	
2129	2C-2	2	20	gfp	1	-3			
2130	2C-2	2	20	gfp	2	-2	7.11342673876694e+18	252580000.0	
2131	2C-2	2	20	gfp	2	-3			
2132	2C-2	2	20	gfp	3	-2	7.918045481052836e+18	281150000.0	
2133	2C-2	2	20	gfp	3	-3	7.71498978865237e+18	273940000.0	
2134	2C-2	2	20	rfp	1	-2	1351827078394224.2	48000.0	
2135	2C-2	2	20	rfp	1	-3			
2136	2C-2	2	20	rfp	2	-2	1182848693594946.2	42000.0	
2137	2C-2	2	20	rfp	2	-3			
2138	2C-2	2	20	rfp	3	-2	1070196437062094.1	38000.0	
2139	2C-2	2	20	rfp	3	-3	1.2391748218613722e+16	440000.0	
2140	2C-2	2	20	gfp-rfp	1	-2	0.0	0.0	
2141	2C-2	2	20	gfp-rfp	1	-3			
2142	2C-2	2	20	gfp-rfp	2	-2	56326128266426.01	2000.0	
2143	2C-2	2	20	gfp-rfp	2	-3			
2144	2C-2	2	20	gfp-rfp	3	-2	56326128266426.01	2000.0	
2145	2C-2	2	20	gfp-rfp	3	-3	0.0	0.0	
2146	2C-2	2	20	total	1	-2	7.755769905517262e+18	275388000.0	
2147	2C-2	2	20	total	1	-3			
2148	2C-2	2	20	total	2	-2	7.114722239717068e+18	252626000.0	
2149	2C-2	2	20	total	2	-3			
2150	2C-2	2	20	total	3	-2	7.91922832974643e+18	281192000.0	
2151	2C-2	2	20	total	3	-3	7.727381536870984e+18	274380000.0	
2152	2C-3	2	20	gfp	1	-2	1.7924549655410317e+18	157570000.0	
2153	2C-3	2	20	gfp	1	-3			
2154	2C-3	2	20	gfp	2	-2	1.6810194838983337e+18	147774000.0	
2155	2C-3	2	20	gfp	2	-3			
2156	2C-3	2	20	gfp	3	-2	1.630056748316536e+18	143294000.0	
2157	2C-3	2	20	gfp	3	-3	1.5891728037448888e+18	139700000.0	
2158	2C-3	2	20	rfp	1	-2	591531752288720.2	52000.0	
2159	2C-3	2	20	rfp	1	-3			
2160	2C-3	2	20	rfp	2	-2	637034194772468.0	56000.0	
2161	2C-3	2	20	rfp	2	-3			
2162	2C-3	2	20	rfp	3	-2	796292743465585.0	70000.0	
2163	2C-3	2	20	rfp	3	-3	2275122124187385.5	200000.0	
2164	2C-3	2	20	gfp-rfp	1	-2	0.0	0.0	
2165	2C-3	2	20	gfp-rfp	1	-3			
2166	2C-3	2	20	gfp-rfp	2	-2	0.0	0.0	
2167	2C-3	2	20	gfp-rfp	2	-3			
2168	2C-3	2	20	gfp-rfp	3	-2	22751221241873.855	2000.0	
2169	2C-3	2	20	gfp-rfp	3	-3	0.0	0.0	
2170	2C-3	2	20	total	1	-2	1.7930464972933204e+18	157622000.0	
2171	2C-3	2	20	total	1	-3			
2172	2C-3	2	20	total	2	-2	1.6816565180931062e+18	147830000.0	
2173	2C-3	2	20	total	2	-3			
2174	2C-3	2	20	total	3	-2	1.6308985435024852e+18	143368000.0	
2175	2C-3	2	20	total	3	-3	1.5914479258690762e+18	139900000.0	
2176	4D-2	2	20	gfp	1	-2	2.6294687447152517e+18	203800000.0	
2177	4D-2	2	20	gfp	1	-3			
2178	4D-2	2	20	gfp	2	-2	2.909033655218147e+18	225468000.0	
2179	4D-2	2	20	gfp	2	-3			
2180	4D-2	2	20	gfp	3	-2	3.502276898015042e+18	271448000.0	
2181	4D-2	2	20	gfp	3	-3	3.613390660671999e+18	280060000.0	
2182	4D-2	2	20	rfp	1	-2	2.4643205605525664e+17	19100000.0	
2183	4D-2	2	20	rfp	1	-3			
2184	4D-2	2	20	rfp	2	-2	2.6988825908711302e+17	20918000.0	
2185	4D-2	2	20	rfp	2	-3			
2186	4D-2	2	20	rfp	3	-2	3.083368207124881e+17	23898000.0	
2187	4D-2	2	20	rfp	3	-3	3.6074556478036525e+17	27960000.0	
2188	4D-2	2	20	gfp-rfp	1	-2	1909525879381046.2	148000.0	
2189	4D-2	2	20	gfp-rfp	1	-3			
2190	4D-2	2	20	gfp-rfp	2	-2	3096528453050345.5	240000.0	
2191	4D-2	2	20	gfp-rfp	2	-3			
2192	4D-2	2	20	gfp-rfp	3	-2	3767442951211253.5	292000.0	
2193	4D-2	2	20	gfp-rfp	3	-3	1290220188770977.2	100000.0	
2194	4D-2	2	20	total	1	-2	2.8797198525292703e+18	223196000.0	
2195	4D-2	2	20	total	1	-3			
2196	4D-2	2	20	total	2	-2	3.185114971211361e+18	246866000.0	
2197	4D-2	2	20	total	2	-3			
2198	4D-2	2	20	total	3	-2	3.8181486046299525e+18	295930000.0	
2199	4D-2	2	20	total	3	-3	3.9767166658299064e+18	308220000.0	
2200	4D-3	2	20	gfp	1	-2	1.681094753206594e+18	164462000.0	
2201	4D-3	2	20	gfp	1	-3			
2202	4D-3	2	20	gfp	2	-2	1.5888738337028188e+18	155440000.0	
2203	4D-3	2	20	gfp	2	-3			
2204	4D-3	2	20	gfp	3	-2	1.8968356894786714e+18	185568000.0	
2205	4D-3	2	20	gfp	3	-3	1.8824434200637617e+18	184160000.0	
2206	4D-3	2	20	rfp	1	-2	3.324736896231207e+17	32526000.0	
2207	4D-3	2	20	rfp	1	-3			
2208	4D-3	2	20	rfp	2	-2	3.1611883801526874e+17	30926000.0	
2209	4D-3	2	20	rfp	2	-3			
2210	4D-3	2	20	rfp	3	-2	3.663486760158841e+17	35840000.0	
2211	4D-3	2	20	rfp	3	-3	3.925164385884472e+17	38400000.0	
2212	4D-3	2	20	gfp-rfp	1	-2	2678106950785760.0	262000.0	
2213	4D-3	2	20	gfp-rfp	1	-3			
2214	4D-3	2	20	gfp-rfp	2	-2	2984760418432984.0	292000.0	
2215	4D-3	2	20	gfp-rfp	2	-3			
2216	4D-3	2	20	gfp-rfp	3	-2	5090447562943925.0	498000.0	
2217	4D-3	2	20	gfp-rfp	3	-3	613306935294448.9	60000.0	
2218	4D-3	2	20	total	1	-2	2.0189246567312863e+18	197512000.0	
2219	4D-3	2	20	total	1	-3			
2220	4D-3	2	20	total	2	-2	1.9109621925549537e+18	186950000.0	
2221	4D-3	2	20	total	2	-3			
2222	4D-3	2	20	total	3	-2	2.2733652606204431e+18	222404000.0	
2223	4D-3	2	20	total	3	-3	2.2761864725227978e+18	222680000.0	
2224	4E-2	2	20	gfp	1	-2	4.5324287038352553e+18	246946000.0	
2225	4E-2	2	20	gfp	1	-3			
2226	4E-2	2	20	gfp	2	-2	4.4246911559846605e+18	241076000.0	
2227	4E-2	2	20	gfp	2	-3			
2228	4E-2	2	20	gfp	3	-2	4.663622569599489e+18	254094000.0	
2229	4E-2	2	20	gfp	3	-3	0.0	0.0	
2230	4E-2	2	20	rfp	1	-2	1.3141411288079348e+16	716000.0	
2231	4E-2	2	20	rfp	1	-3			
2232	4E-2	2	20	rfp	2	-2	1.310470343531935e+16	714000.0	
2233	4E-2	2	20	rfp	2	-3			
2234	4E-2	2	20	rfp	3	-2	1.3545197668439328e+16	738000.0	
2235	4E-2	2	20	rfp	3	-3	0.0	0.0	
2236	4E-2	2	20	gfp-rfp	1	-2	36707852759998.18	2000.0	
2237	4E-2	2	20	gfp-rfp	1	-3			
2238	4E-2	2	20	gfp-rfp	2	-2	73415705519996.36	4000.0	
2239	4E-2	2	20	gfp-rfp	2	-3			
2240	4E-2	2	20	gfp-rfp	3	-2	110123558279994.53	6000.0	
2241	4E-2	2	20	gfp-rfp	3	-3	0.0	0.0	
2242	4E-2	2	20	total	1	-2	4.545643530828855e+18	247666000.0	
2243	4E-2	2	20	total	1	-3			
2244	4E-2	2	20	total	2	-2	4.4379426908310195e+18	241798000.0	
2245	4E-2	2	20	total	2	-3			
2246	4E-2	2	20	total	3	-2	4.677388014384488e+18	254844000.0	
2247	4E-2	2	20	total	3	-3	0.0	0.0	
2248	4E-3	2	20	gfp	1	-2	2.3481714684596726e+18	134428000.0	
2249	4E-3	2	20	gfp	1	-3			
2250	4E-3	2	20	gfp	2	-2	2.220586111200549e+18	127124000.0	
2251	4E-3	2	20	gfp	2	-3			
2252	4E-3	2	20	gfp	3	-2	2.444838687390668e+18	139962000.0	
2253	4E-3	2	20	gfp	3	-3	0.0	0.0	
2254	4E-3	2	20	rfp	1	-2	1.8061782503550612e+16	1034000.0	
2255	4E-3	2	20	rfp	1	-3			
2256	4E-3	2	20	rfp	2	-2	1.7677489258794214e+16	1012000.0	
2257	4E-3	2	20	rfp	2	-3			
2258	4E-3	2	20	rfp	3	-2	2.0122991725425824e+16	1152000.0	
2259	4E-3	2	20	rfp	3	-3	0.0	0.0	
2260	4E-3	2	20	gfp-rfp	1	-2	34935749523308.723	2000.0	
2261	4E-3	2	20	gfp-rfp	1	-3			
2262	4E-3	2	20	gfp-rfp	2	-2	69871499046617.445	4000.0	
2263	4E-3	2	20	gfp-rfp	2	-3			
2264	4E-3	2	20	gfp-rfp	3	-2	34935749523308.723	2000.0	
2265	4E-3	2	20	gfp-rfp	3	-3	0.0	0.0	
2266	4E-3	2	20	total	1	-2	2.3663031224622694e+18	135466000.0	
2267	4E-3	2	20	total	1	-3			
2268	4E-3	2	20	total	2	-2	2.2384033434574367e+18	128144000.0	
2269	4E-3	2	20	total	2	-3			
2270	4E-3	2	20	total	3	-2	2.46503155061514e+18	141118000.0	
2271	4E-3	2	20	total	3	-3	0.0	0.0	
2272	8F-2	2	20	gfp	1	-2	4.3249713244735734e+18	120370000.0	
2273	8F-2	2	20	gfp	1	-3			
2274	8F-2	2	20	gfp	2	-2	3.868221008973797e+18	107658000.0	
2275	8F-2	2	20	gfp	2	-3			
